Ano,Mês,Município,Pescado,Tipo de Pesca,valor estimado no período
2019,9,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 7,00"
2019,9,Santos/Guarujá,Bagre-branco,Industrial,"R$ 8.897,00"
2019,9,Santos/Guarujá,Betara,Artesanal,"R$ 2.089,66"
2019,9,Santos/Guarujá,Betara,Industrial,"R$ 34.859,65"
2019,9,Santos/Guarujá,Bicuda,Industrial,"R$ 2.043,12"
2019,9,Santos/Guarujá,Cabrinha,Artesanal,"R$ 405,17"
2019,9,Santos/Guarujá,Cabrinha,Industrial,"R$ 83.158,73"
2019,9,Santos/Guarujá,Cação-azul,Industrial,"R$ 19.800,00"
2019,9,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 1.552,50"
2019,9,Santos/Guarujá,Cações agrupados,Artesanal,"R$ 332,50"
2019,9,Santos/Guarujá,Cações agrupados,Industrial,"R$ 72.072,50"
2019,9,Santos/Guarujá,Camarão-cristalino,Industrial,"R$ 450,00"
2019,9,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 80.479,90"
2019,9,Santos/Guarujá,Camarão-legítimo,Industrial,"R$ 14.055,00"
2019,9,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 28.560,00"
2019,9,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 1.648.640,50"
2019,9,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 1.455.320,25"
2019,9,Santos/Guarujá,Camarão-sete-barbas,Industrial,"R$ 145.187,50"
2019,9,Santos/Guarujá,Cambeva,Industrial,"R$ 2.786,00"
2019,9,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 1.185,00"
2019,9,Santos/Guarujá,Carapau,Industrial,"R$ 2.338,00"
2019,9,Santos/Guarujá,Carapeba,Artesanal,"R$ 52,50"
2019,9,Santos/Guarujá,Carapeba,Industrial,"R$ 1.083,88"
2019,9,Santos/Guarujá,Caratinga,Industrial,"R$ 6.065,50"
2019,9,Santos/Guarujá,Castanha,Industrial,"R$ 6.030,25"
2019,9,Santos/Guarujá,Cavalinha,Industrial,"R$ 415.200,00"
2019,9,Santos/Guarujá,Congro-rosa,Industrial,"R$ 4.632,33"
2019,9,Santos/Guarujá,Corvina,Artesanal,"R$ 2.716,59"
2019,9,Santos/Guarujá,Corvina,Industrial,"R$ 846.913,17"
2019,9,Santos/Guarujá,Dourado,Industrial,"R$ 875,00"
2019,9,Santos/Guarujá,Enchova,Industrial,"R$ 2.639,13"
2019,9,Santos/Guarujá,Espada,Artesanal,"R$ 573,00"
2019,9,Santos/Guarujá,Espada,Industrial,"R$ 28.451,39"
2019,9,Santos/Guarujá,Espadarte,Industrial,"R$ 153.400,00"
2019,9,Santos/Guarujá,Galo,Artesanal,"R$ 126,75"
2019,9,Santos/Guarujá,Galo,Industrial,"R$ 87.281,83"
2019,9,Santos/Guarujá,Galo-de-penacho,Industrial,"R$ 1.447,50"
2019,9,Santos/Guarujá,Garoupa,Artesanal,"R$ 1.546,25"
2019,9,Santos/Guarujá,Goete,Industrial,"R$ 71.986,11"
2019,9,Santos/Guarujá,Gordinho,Artesanal,"R$ 360,25"
2019,9,Santos/Guarujá,Gordinho,Industrial,"R$ 4.308,17"
2019,9,Santos/Guarujá,Guaivira,Artesanal,"R$ 1.384,00"
2019,9,Santos/Guarujá,Guaivira,Industrial,"R$ 11.734,00"
2019,9,Santos/Guarujá,Lagostim,Industrial,"R$ 9.175,00"
2019,9,Santos/Guarujá,Linguado,Industrial,"R$ 21.596,67"
2019,9,Santos/Guarujá,Linguado-areia,Artesanal,"R$ 550,00"
2019,9,Santos/Guarujá,Linguado-areia,Industrial,"R$ 19.166,50"
2019,9,Santos/Guarujá,Lua,Industrial,"R$ 1.657,50"
2019,9,Santos/Guarujá,Lula,Industrial,"R$ 3.682,67"
2019,9,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 974,00"
2019,9,Santos/Guarujá,Maria-luíza,Industrial,"R$ 2.272,00"
2019,9,Santos/Guarujá,Maria-mole,Industrial,"R$ 2.336,60"
2019,9,Santos/Guarujá,Merluza,Industrial,"R$ 322,60"
2019,9,Santos/Guarujá,Mestiço,Industrial,"R$ 2.610,00"
2019,9,Santos/Guarujá,Mistura,Artesanal,"R$ 393,17"
2019,9,Santos/Guarujá,Mistura,Industrial,"R$ 18.441,67"
2019,9,Santos/Guarujá,Namorado,Industrial,"R$ 1.640,50"
2019,9,Santos/Guarujá,Olhete,Industrial,"R$ 76.800,00"
2019,9,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 6.997,18"
2019,9,Santos/Guarujá,Oveva,Artesanal,"R$ 611,00"
2019,9,Santos/Guarujá,Oveva,Industrial,"R$ 6.586,00"
2019,9,Santos/Guarujá,Palombeta,Industrial,"R$ 37.256,33"
2019,9,Santos/Guarujá,Pampo,Artesanal,"R$ 69,00"
2019,9,Santos/Guarujá,Pampo,Industrial,"R$ 2.525,40"
2019,9,Santos/Guarujá,Pargo-rosa,Artesanal,"R$ 11,70"
2019,9,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 4.298,94"
2019,9,Santos/Guarujá,Paru,Artesanal,"R$ 14,25"
2019,9,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 33,75"
2019,9,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 1.439,00"
2019,9,Santos/Guarujá,Pescada-banana,Industrial,"R$ 57,50"
2019,9,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 100,00"
2019,9,Santos/Guarujá,Pescada-branca,Industrial,"R$ 41.528,50"
2019,9,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 3.135,96"
2019,9,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 11.209,48"
2019,9,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 466.075,50"
2019,9,Santos/Guarujá,Pirajica,Artesanal,"R$ 14,00"
2019,9,Santos/Guarujá,Pirajica,Industrial,"R$ 18,00"
2019,9,Santos/Guarujá,Polvo,Artesanal,"R$ 308,00"
2019,9,Santos/Guarujá,Polvo,Industrial,"R$ 969.932,00"
2019,9,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 517,00"
2019,9,Santos/Guarujá,Porco,Artesanal,"R$ 1.312,50"
2019,9,Santos/Guarujá,Porco,Industrial,"R$ 526.078,55"
2019,9,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 16.681,25"
2019,9,Santos/Guarujá,Raia-emplastro,Artesanal,"R$ 375,00"
2019,9,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 12.033,75"
2019,9,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 6.699,25"
2019,9,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 95,00"
2019,9,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 476,00"
2019,9,Santos/Guarujá,Robalo-peva,Industrial,"R$ 4.907,50"
2019,9,Santos/Guarujá,Roncador,Artesanal,"R$ 272,50"
2019,9,Santos/Guarujá,Roncador,Industrial,"R$ 6.170,00"
2019,9,Santos/Guarujá,Salema,Artesanal,"R$ 27,00"
2019,9,Santos/Guarujá,Sapateira,Artesanal,"R$ 181,25"
2019,9,Santos/Guarujá,Sapateira,Industrial,"R$ 8.921,50"
2019,9,Santos/Guarujá,Sapo,Industrial,"R$ 238,50"
2019,9,Santos/Guarujá,Sardinha-verdadeira,Industrial,"R$ 35.190,00"
2019,9,Santos/Guarujá,Sargo,Artesanal,"R$ 167,50"
2019,9,Santos/Guarujá,Sari-sari,Artesanal,"R$ 16,25"
2019,9,Santos/Guarujá,Sari-sari,Industrial,"R$ 292,60"
2019,9,Santos/Guarujá,Savelha,Industrial,"R$ 7.510,00"
2019,9,Santos/Guarujá,Siri-azul,Artesanal,"R$ 8,00"
2019,9,Santos/Guarujá,Sororoca,Artesanal,"R$ 304,50"
2019,9,Santos/Guarujá,Sororoca,Industrial,"R$ 2.109,38"
2019,9,Santos/Guarujá,Tainha,Artesanal,"R$ 548,00"
2019,9,Santos/Guarujá,Tira-vira,Industrial,"R$ 7.098,50"
2019,9,Santos/Guarujá,Trilha,Industrial,"R$ 11.839,18"
2019,9,Santos/Guarujá,Trombeta,Industrial,"R$ 329,38"
2019,9,Santos/Guarujá,Vermelho,Industrial,"R$ 12.398,50"
2019,9,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 411,25"
2019,9,Santos/Guarujá,Xaréu,Industrial,"R$ 345,63"
2019,9,Santos/Guarujá,,Artesanal,"R$ 0,00"
2019,10,Santos/Guarujá,Abrótea,Industrial,"R$ 3.499,82"
2019,10,Santos/Guarujá,Agulhão-branco,Industrial,"R$ 2.000,00"
2019,10,Santos/Guarujá,Anequim,Industrial,"R$ 3.600,00"
2019,10,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 213,50"
2019,10,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 984,73"
2019,10,Santos/Guarujá,Bagre-branco,Industrial,"R$ 61.033,25"
2019,10,Santos/Guarujá,Betara,Artesanal,"R$ 9.282,24"
2019,10,Santos/Guarujá,Betara,Industrial,"R$ 43.356,17"
2019,10,Santos/Guarujá,Bicuda,Artesanal,"R$ 292,90"
2019,10,Santos/Guarujá,Bicuda,Industrial,"R$ 8.759,40"
2019,10,Santos/Guarujá,Bonitos agrupados,Artesanal,"R$ 600,00"
2019,10,Santos/Guarujá,Cabrinha,Artesanal,"R$ 1.366,55"
2019,10,Santos/Guarujá,Cabrinha,Industrial,"R$ 117.023,10"
2019,10,Santos/Guarujá,Cação-azul,Industrial,"R$ 5.000,00"
2019,10,Santos/Guarujá,Cação-galhudo,Artesanal,"R$ 70,00"
2019,10,Santos/Guarujá,Cação-raposa,Industrial,"R$ 1.200,00"
2019,10,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 2.190,00"
2019,10,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 2.420,00"
2019,10,Santos/Guarujá,Cações agrupados,Artesanal,"R$ 780,00"
2019,10,Santos/Guarujá,Cações agrupados,Industrial,"R$ 85.000,00"
2019,10,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 89.655,81"
2019,10,Santos/Guarujá,Camarão-legítimo,Industrial,"R$ 2.000,00"
2019,10,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 37.270,00"
2019,10,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 2.131.543,75"
2019,10,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 1.533.060,38"
2019,10,Santos/Guarujá,Camarão-sete-barbas,Industrial,"R$ 14.625,00"
2019,10,Santos/Guarujá,Cambeva,Artesanal,"R$ 4.970,00"
2019,10,Santos/Guarujá,Cambeva,Industrial,"R$ 24.590,00"
2019,10,Santos/Guarujá,Carapau,Industrial,"R$ 217,50"
2019,10,Santos/Guarujá,Carapeba,Artesanal,"R$ 80,00"
2019,10,Santos/Guarujá,Carapeba,Industrial,"R$ 328,50"
2019,10,Santos/Guarujá,Caratinga,Industrial,"R$ 7.216,10"
2019,10,Santos/Guarujá,Castanha,Artesanal,"R$ 147,88"
2019,10,Santos/Guarujá,Castanha,Industrial,"R$ 3.975,48"
2019,10,Santos/Guarujá,Cavalinha,Industrial,"R$ 94.800,00"
2019,10,Santos/Guarujá,Cavalinha-olhuda,Industrial,"R$ 387.730,00"
2019,10,Santos/Guarujá,Corvina,Artesanal,"R$ 14.380,19"
2019,10,Santos/Guarujá,Corvina,Industrial,"R$ 631.508,78"
2019,10,Santos/Guarujá,Dourado,Industrial,"R$ 3.450,00"
2019,10,Santos/Guarujá,Enchova,Artesanal,"R$ 570,00"
2019,10,Santos/Guarujá,Enchova,Industrial,"R$ 11.244,00"
2019,10,Santos/Guarujá,Espada,Artesanal,"R$ 792,75"
2019,10,Santos/Guarujá,Espada,Industrial,"R$ 61.459,27"
2019,10,Santos/Guarujá,Espadarte,Industrial,"R$ 85.750,00"
2019,10,Santos/Guarujá,Galo,Artesanal,"R$ 99,00"
2019,10,Santos/Guarujá,Galo,Industrial,"R$ 3.802,75"
2019,10,Santos/Guarujá,Galo-de-penacho,Artesanal,"R$ 2,50"
2019,10,Santos/Guarujá,Galo-de-penacho,Industrial,"R$ 951,70"
2019,10,Santos/Guarujá,Garoupa,Artesanal,"R$ 1.965,00"
2019,10,Santos/Guarujá,Goete,Artesanal,"R$ 1.943,33"
2019,10,Santos/Guarujá,Goete,Industrial,"R$ 110.100,28"
2019,10,Santos/Guarujá,Gordinho,Artesanal,"R$ 295,53"
2019,10,Santos/Guarujá,Gordinho,Industrial,"R$ 6.717,50"
2019,10,Santos/Guarujá,Guaivira,Artesanal,"R$ 5.234,95"
2019,10,Santos/Guarujá,Guaivira,Industrial,"R$ 20.116,25"
2019,10,Santos/Guarujá,Linguado,Industrial,"R$ 17.296,50"
2019,10,Santos/Guarujá,Linguado-areia,Artesanal,"R$ 265,00"
2019,10,Santos/Guarujá,Linguado-areia,Industrial,"R$ 30.296,25"
2019,10,Santos/Guarujá,Lula,Artesanal,"R$ 76,00"
2019,10,Santos/Guarujá,Lula,Industrial,"R$ 11.821,00"
2019,10,Santos/Guarujá,Machote,Industrial,"R$ 2.240,00"
2019,10,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 1.181,75"
2019,10,Santos/Guarujá,Maria-luíza,Industrial,"R$ 1.944,00"
2019,10,Santos/Guarujá,Maria-mole,Artesanal,"R$ 296,00"
2019,10,Santos/Guarujá,Maria-mole,Industrial,"R$ 651,40"
2019,10,Santos/Guarujá,Marimbá,Artesanal,"R$ 2,00"
2019,10,Santos/Guarujá,Mistura,Artesanal,"R$ 965,85"
2019,10,Santos/Guarujá,Mistura,Industrial,"R$ 14.413,21"
2019,10,Santos/Guarujá,Namorado,Industrial,"R$ 4.620,50"
2019,10,Santos/Guarujá,Olhete,Industrial,"R$ 7.700,00"
2019,10,Santos/Guarujá,Olho-de-boi,Industrial,"R$ 1.000,00"
2019,10,Santos/Guarujá,Olho-de-cão,Artesanal,"R$ 112,50"
2019,10,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 10.691,25"
2019,10,Santos/Guarujá,Oveva,Artesanal,"R$ 2.495,03"
2019,10,Santos/Guarujá,Oveva,Industrial,"R$ 7.337,75"
2019,10,Santos/Guarujá,Palombeta,Industrial,"R$ 3.302,00"
2019,10,Santos/Guarujá,Pampo,Artesanal,"R$ 2,13"
2019,10,Santos/Guarujá,Pampo,Industrial,"R$ 1.756,00"
2019,10,Santos/Guarujá,Parati,Artesanal,"R$ 2,25"
2019,10,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 2.663,90"
2019,10,Santos/Guarujá,Paru,Artesanal,"R$ 990,58"
2019,10,Santos/Guarujá,Paru,Industrial,"R$ 651.543,33"
2019,10,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 135,00"
2019,10,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 1.279,30"
2019,10,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 1.364,67"
2019,10,Santos/Guarujá,Pescada-branca,Industrial,"R$ 88.842,50"
2019,10,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 575,00"
2019,10,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 5.923,75"
2019,10,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 34.024,37"
2019,10,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 409.478,50"
2019,10,Santos/Guarujá,Pirajica,Artesanal,"R$ 12,00"
2019,10,Santos/Guarujá,Polvo,Artesanal,"R$ 800,00"
2019,10,Santos/Guarujá,Polvo,Industrial,"R$ 772.563,38"
2019,10,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 1.346,00"
2019,10,Santos/Guarujá,Porco,Industrial,"R$ 408.404,53"
2019,10,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 5.532,50"
2019,10,Santos/Guarujá,Prejereba,Artesanal,"R$ 81,00"
2019,10,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 5.602,18"
2019,10,Santos/Guarujá,Raias agrupadas,Artesanal,"R$ 180,00"
2019,10,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 6.244,80"
2019,10,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 8.416,00"
2019,10,Santos/Guarujá,Robalo-peva,Industrial,"R$ 8.517,50"
2019,10,Santos/Guarujá,Roncador,Artesanal,"R$ 253,25"
2019,10,Santos/Guarujá,Roncador,Industrial,"R$ 9.810,00"
2019,10,Santos/Guarujá,Salema,Artesanal,"R$ 38,00"
2019,10,Santos/Guarujá,Sapateira,Industrial,"R$ 37.075,00"
2019,10,Santos/Guarujá,Sargo,Artesanal,"R$ 525,50"
2019,10,Santos/Guarujá,Sari-sari,Industrial,"R$ 533,28"
2019,10,Santos/Guarujá,Sarrão,Industrial,"R$ 95,00"
2019,10,Santos/Guarujá,Siri-azul,Artesanal,"R$ 9,00"
2019,10,Santos/Guarujá,Siri-candeia,Industrial,"R$ 48,00"
2019,10,Santos/Guarujá,Sororoca,Artesanal,"R$ 1.444,00"
2019,10,Santos/Guarujá,Sororoca,Industrial,"R$ 1.518,50"
2019,10,Santos/Guarujá,Tainha,Artesanal,"R$ 5.082,75"
2019,10,Santos/Guarujá,Tainha,Industrial,"R$ 104.500,00"
2019,10,Santos/Guarujá,Tira-vira,Artesanal,"R$ 100,00"
2019,10,Santos/Guarujá,Tira-vira,Industrial,"R$ 4.645,07"
2019,10,Santos/Guarujá,Trilha,Industrial,"R$ 6.520,10"
2019,10,Santos/Guarujá,Vermelho,Industrial,"R$ 1.316,31"
2019,10,Santos/Guarujá,Vermelho-henrique,Artesanal,"R$ 5,00"
2019,10,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 605,00"
2019,10,Santos/Guarujá,Viola,Artesanal,"R$ 20,00"
2019,10,Santos/Guarujá,Xaréu,Artesanal,"R$ 180,00"
2019,10,Santos/Guarujá,Xaréu,Industrial,"R$ 2.115,65"
2019,10,Santos/Guarujá,Xaréu-branco,Industrial,"R$ 80,00"
2019,11,Santos/Guarujá,Abrótea,Industrial,"R$ 4.268,70"
2019,11,Santos/Guarujá,Agulhão-branco,Industrial,"R$ 2.100,00"
2019,11,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 122,75"
2019,11,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 1.126,63"
2019,11,Santos/Guarujá,Bagre-branco,Industrial,"R$ 34.475,88"
2019,11,Santos/Guarujá,Batata,Industrial,"R$ 270,00"
2019,11,Santos/Guarujá,Betara,Artesanal,"R$ 5.649,46"
2019,11,Santos/Guarujá,Betara,Industrial,"R$ 45.239,00"
2019,11,Santos/Guarujá,Bicuda,Artesanal,"R$ 512,50"
2019,11,Santos/Guarujá,Bicuda,Industrial,"R$ 21.526,43"
2019,11,Santos/Guarujá,Bonitos agrupados,Artesanal,"R$ 105,00"
2019,11,Santos/Guarujá,Cabrinha,Artesanal,"R$ 268,00"
2019,11,Santos/Guarujá,Cabrinha,Industrial,"R$ 41.682,09"
2019,11,Santos/Guarujá,Cação-azul,Industrial,"R$ 1.125,00"
2019,11,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 4.000,00"
2019,11,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 8.400,00"
2019,11,Santos/Guarujá,Cações agrupados,Artesanal,"R$ 1.840,00"
2019,11,Santos/Guarujá,Cações agrupados,Industrial,"R$ 174.664,00"
2019,11,Santos/Guarujá,Camarão-cristalino,Industrial,"R$ 6.542,00"
2019,11,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 140.744,70"
2019,11,Santos/Guarujá,Camarão-legítimo,Industrial,"R$ 5.000,00"
2019,11,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 934.521,13"
2019,11,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 1.626.084,53"
2019,11,Santos/Guarujá,Cambeva,Artesanal,"R$ 2.695,00"
2019,11,Santos/Guarujá,Cambeva,Industrial,"R$ 27.045,00"
2019,11,Santos/Guarujá,Cangoá,Artesanal,"R$ 310,00"
2019,11,Santos/Guarujá,Cangoá,Industrial,"R$ 192,50"
2019,11,Santos/Guarujá,Carapau,Industrial,"R$ 316,25"
2019,11,Santos/Guarujá,Carapeba,Artesanal,"R$ 28,80"
2019,11,Santos/Guarujá,Carapeba,Industrial,"R$ 1.457,75"
2019,11,Santos/Guarujá,Caratinga,Industrial,"R$ 4.314,88"
2019,11,Santos/Guarujá,Castanha,Industrial,"R$ 380,00"
2019,11,Santos/Guarujá,Cavalinha,Industrial,"R$ 150.800,00"
2019,11,Santos/Guarujá,Cavalinha-olhuda,Industrial,"R$ 178.500,00"
2019,11,Santos/Guarujá,Chernes agrupados,Industrial,"R$ 390,00"
2019,11,Santos/Guarujá,Congro,Industrial,"R$ 90,00"
2019,11,Santos/Guarujá,Congro-rosa,Industrial,"R$ 27.970,00"
2019,11,Santos/Guarujá,Corvina,Artesanal,"R$ 11.818,24"
2019,11,Santos/Guarujá,Corvina,Industrial,"R$ 528.503,33"
2019,11,Santos/Guarujá,Enchova,Artesanal,"R$ 412,50"
2019,11,Santos/Guarujá,Enchova,Industrial,"R$ 14.049,00"
2019,11,Santos/Guarujá,Espada,Artesanal,"R$ 902,30"
2019,11,Santos/Guarujá,Espada,Industrial,"R$ 21.719,31"
2019,11,Santos/Guarujá,Galo,Artesanal,"R$ 225,25"
2019,11,Santos/Guarujá,Galo,Industrial,"R$ 5.092,67"
2019,11,Santos/Guarujá,Galo-de-penacho,Industrial,"R$ 1.005,00"
2019,11,Santos/Guarujá,Garoupa,Artesanal,"R$ 330,00"
2019,11,Santos/Guarujá,Goete,Artesanal,"R$ 1.189,50"
2019,11,Santos/Guarujá,Goete,Industrial,"R$ 113.748,71"
2019,11,Santos/Guarujá,Gordinho,Artesanal,"R$ 529,25"
2019,11,Santos/Guarujá,Gordinho,Industrial,"R$ 4.003,00"
2019,11,Santos/Guarujá,Guaivira,Artesanal,"R$ 2.271,75"
2019,11,Santos/Guarujá,Guaivira,Industrial,"R$ 27.892,50"
2019,11,Santos/Guarujá,Lagostim,Industrial,"R$ 15.070,00"
2019,11,Santos/Guarujá,Linguado,Artesanal,"R$ 85,00"
2019,11,Santos/Guarujá,Linguado,Industrial,"R$ 13.253,25"
2019,11,Santos/Guarujá,Linguado-areia,Artesanal,"R$ 330,00"
2019,11,Santos/Guarujá,Linguado-areia,Industrial,"R$ 39.048,00"
2019,11,Santos/Guarujá,Lula,Industrial,"R$ 35.398,75"
2019,11,Santos/Guarujá,Machote,Artesanal,"R$ 80,00"
2019,11,Santos/Guarujá,Mangona,Artesanal,"R$ 2.713,50"
2019,11,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 1.515,71"
2019,11,Santos/Guarujá,Maria-luíza,Industrial,"R$ 2.365,00"
2019,11,Santos/Guarujá,Maria-mole,Industrial,"R$ 2.293,20"
2019,11,Santos/Guarujá,Merluza,Industrial,"R$ 1.390,00"
2019,11,Santos/Guarujá,Mistura,Artesanal,"R$ 512,15"
2019,11,Santos/Guarujá,Mistura,Industrial,"R$ 25.208,13"
2019,11,Santos/Guarujá,Namorado,Industrial,"R$ 5.165,50"
2019,11,Santos/Guarujá,Olhete,Industrial,"R$ 15.876,00"
2019,11,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 8.707,51"
2019,11,Santos/Guarujá,Oveva,Artesanal,"R$ 2.079,05"
2019,11,Santos/Guarujá,Oveva,Industrial,"R$ 16.479,38"
2019,11,Santos/Guarujá,Palombeta,Artesanal,"R$ 72,00"
2019,11,Santos/Guarujá,Palombeta,Industrial,"R$ 2.224,75"
2019,11,Santos/Guarujá,Pampo,Industrial,"R$ 3.454,38"
2019,11,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 4.352,83"
2019,11,Santos/Guarujá,Paru,Artesanal,"R$ 9,00"
2019,11,Santos/Guarujá,Paru,Industrial,"R$ 9.467,50"
2019,11,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 36,38"
2019,11,Santos/Guarujá,Pescada-amarela,Industrial,"R$ 31.875,00"
2019,11,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 1.753,58"
2019,11,Santos/Guarujá,Pescada-banana,Industrial,"R$ 650,00"
2019,11,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 4.743,00"
2019,11,Santos/Guarujá,Pescada-branca,Industrial,"R$ 163.811,67"
2019,11,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 1.849,00"
2019,11,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 7.427,50"
2019,11,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 55.418,78"
2019,11,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 531.000,00"
2019,11,Santos/Guarujá,Pirajica,Industrial,"R$ 160,00"
2019,11,Santos/Guarujá,Polvo,Artesanal,"R$ 82,50"
2019,11,Santos/Guarujá,Polvo,Industrial,"R$ 440.844,58"
2019,11,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 955,00"
2019,11,Santos/Guarujá,Porco,Industrial,"R$ 208.499,33"
2019,11,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 8.386,50"
2019,11,Santos/Guarujá,Porco-peludo,Industrial,"R$ 2.015,00"
2019,11,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 9.008,18"
2019,11,Santos/Guarujá,Raias agrupadas,Artesanal,"R$ 193,50"
2019,11,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 5.874,38"
2019,11,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 272,00"
2019,11,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 9.142,55"
2019,11,Santos/Guarujá,Robalo-peva,Industrial,"R$ 18.151,25"
2019,11,Santos/Guarujá,Roncador,Artesanal,"R$ 486,25"
2019,11,Santos/Guarujá,Roncador,Industrial,"R$ 12.374,17"
2019,11,Santos/Guarujá,Salema,Artesanal,"R$ 16,00"
2019,11,Santos/Guarujá,Sapateira,Industrial,"R$ 5.418,67"
2019,11,Santos/Guarujá,Sapo,Industrial,"R$ 2.420,00"
2019,11,Santos/Guarujá,Sargo,Artesanal,"R$ 330,00"
2019,11,Santos/Guarujá,Sari-sari,Industrial,"R$ 408,00"
2019,11,Santos/Guarujá,Sarrão,Industrial,"R$ 480,00"
2019,11,Santos/Guarujá,Siri-azul,Artesanal,"R$ 28,00"
2019,11,Santos/Guarujá,Sororoca,Artesanal,"R$ 2.700,00"
2019,11,Santos/Guarujá,Sororoca,Industrial,"R$ 3.571,00"
2019,11,Santos/Guarujá,Tainha,Artesanal,"R$ 1.040,00"
2019,11,Santos/Guarujá,Tainha,Industrial,"R$ 52.500,00"
2019,11,Santos/Guarujá,Tira-vira,Industrial,"R$ 7.979,33"
2019,11,Santos/Guarujá,Trilha,Industrial,"R$ 14.973,55"
2019,11,Santos/Guarujá,Trombeta,Industrial,"R$ 1.650,00"
2019,11,Santos/Guarujá,Vermelho,Artesanal,"R$ 100,00"
2019,11,Santos/Guarujá,Vermelho,Industrial,"R$ 15.409,50"
2019,11,Santos/Guarujá,Vermelho-henrique,Artesanal,"R$ 33,00"
2019,11,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 10.057,50"
2019,11,Santos/Guarujá,Viola,Artesanal,"R$ 55,00"
2019,11,Santos/Guarujá,Viola,Industrial,"R$ 11.900,00"
2019,11,Santos/Guarujá,Xaréu,Industrial,"R$ 926,25"
2019,12,Santos/Guarujá,Abrótea,Industrial,"R$ 1.270,00"
2019,12,Santos/Guarujá,Agulhão-branco,Industrial,"R$ 2.000,00"
2019,12,Santos/Guarujá,Albacora-bandolim,Industrial,"R$ 2.000,00"
